net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net3(),1,0.026424,0.001949,0.002448,0.009,0.009,10.000
Net3(),200,0.132024,0.092151,0.003987,0.009,1.937,10.000
Net3(),400,0.057500,0.030442,0.002706,0.009,3.860,10.000
Net3(),600,0.078821,0.053054,0.002577,0.009,5.777,10.000
Net3(),800,0.080267,0.055003,0.002526,0.014,7.897,10.000
Net3(),1000,2.387841,2.355496,0.003235,0.009,10.099,10.000
Net3(),1200,0.258071,0.229801,0.002827,0.009,12.026,10.000
Net3(),1400,0.311690,0.287951,0.002374,0.009,13.982,10.000
Net3(),1600,0.302597,0.271050,0.003155,0.009,15.919,10.000
Net3(),1800,0.114781,0.096274,0.001851,0.010,17.848,10.000
Net3(),2000,0.218517,0.193754,0.002476,0.011,19.991,10.000
Net3(),2200,0.090247,0.066867,0.002338,0.009,22.187,10.000
Net3(),2400,0.080190,0.061269,0.001892,0.010,24.116,10.000
Net3(),2600,0.167971,0.131758,0.003621,0.009,26.064,10.000
Net3(),2800,0.064527,0.041592,0.002293,0.010,27.995,10.000
Net3(),3000,0.579239,0.562765,0.001647,0.009,29.917,10.000
Net3(),3200,0.597692,0.578751,0.001894,0.011,32.111,10.000
Net3(),3400,0.058608,0.040661,0.001795,0.010,34.300,10.000
Net3(),3600,0.164178,0.148076,0.001610,0.010,36.208,10.000
Net3(),3800,0.051566,0.033253,0.001831,0.009,38.121,10.000
Net3(),4000,0.207501,0.185245,0.002226,0.009,40.018,10.000
Net3(),4200,0.109022,0.091875,0.001715,0.009,41.923,10.000
Net3(),4400,0.106634,0.088348,0.001829,0.011,44.063,10.000
Net3(),4600,0.099686,0.080129,0.001956,0.010,46.265,10.000
Net3(),4800,0.290045,0.275501,0.001454,0.009,48.199,10.000
Net3(),5000,0.069873,0.051859,0.001801,0.009,50.146,10.000
Net3(),5200,0.256914,0.228390,0.002852,0.009,52.069,10.000
Net3(),5400,0.476955,0.453314,0.002364,0.009,53.973,10.000
Net3(),5600,0.137550,0.120668,0.001688,0.012,56.155,10.000
Net3(),5800,0.057996,0.045419,0.001258,0.010,58.345,10.000
Net3(),6000,0.105109,0.089366,0.001574,0.009,60.295,10.000
Net3(),6200,0.096083,0.080690,0.001539,0.009,62.239,10.000
Net3(),6400,0.391729,0.371391,0.002034,0.011,64.155,10.000
Net3(),6600,0.154732,0.140404,0.001433,0.009,66.069,10.000
Net3(),6800,0.077222,0.063022,0.001420,0.011,68.241,10.000
Net3(),7000,0.099453,0.083097,0.001636,0.010,70.432,10.000
Net3(),7200,0.121478,0.101033,0.002045,0.010,72.381,10.000
Net3(),7400,0.030229,0.018389,0.001184,0.009,74.300,10.000
Net3(),7600,0.062404,0.052027,0.001038,0.009,76.230,10.000
Net3(),7800,0.555481,0.538417,0.001706,0.010,78.151,10.000
Net3(),8000,0.160338,0.146549,0.001379,0.011,80.341,10.000
Net3(),8200,0.052261,0.038672,0.001359,0.010,82.537,10.000
Net3(),8400,0.038591,0.026409,0.001218,0.009,84.463,10.000
Net3(),8600,0.094543,0.081608,0.001294,0.010,86.412,10.000
Net3(),8800,0.044251,0.032444,0.001181,0.009,88.314,10.000
Net3(),9000,0.444078,0.426102,0.001798,0.009,90.229,10.000
Net3(),9200,0.032768,0.021544,0.001122,0.011,92.447,10.000
Net3(),9400,0.054324,0.040824,0.001350,0.009,94.625,10.000
Net3(),9600,0.085124,0.072756,0.001237,0.009,96.569,10.000
Net3(),9800,0.145579,0.134756,0.001082,0.009,98.521,10.000
Net3(),10000,0.109708,0.095859,0.001385,0.010,100.454,10.000
Net3(),10200,0.080915,0.068226,0.001269,0.009,102.371,10.000
Net3(),10400,0.052036,0.037951,0.001408,0.012,104.584,10.000
Net3(),10600,0.079351,0.065878,0.001347,0.009,106.757,10.000
Net3(),10800,0.045558,0.035353,0.001021,0.009,108.698,10.000
Net3(),11000,0.048650,0.038653,0.001000,0.009,110.608,10.000
Net3(),11200,0.486577,0.463819,0.002276,0.010,112.539,10.000
Net3(),11400,0.061484,0.051639,0.000985,0.010,114.484,10.000
Net3(),11600,0.051192,0.042022,0.000917,0.014,116.748,10.000
Net3(),11800,0.174818,0.164630,0.001019,0.009,118.889,10.000
Net3(),12000,0.048260,0.037920,0.001034,0.010,120.831,10.000
Net3(),12200,0.054022,0.045346,0.000868,0.009,122.773,10.000
Net3(),12400,0.292650,0.280970,0.001168,0.009,124.689,10.000
Net3(),12600,0.035158,0.026226,0.000893,0.010,126.611,10.000
Net3(),12800,0.160363,0.149624,0.001074,0.014,128.858,10.000
Net3(),13000,0.034454,0.025122,0.000933,0.010,130.997,10.000
Net3(),13200,0.154085,0.144320,0.000976,0.009,132.930,10.000
Net3(),13400,0.079235,0.071044,0.000819,0.011,134.860,10.000
Net3(),13600,0.054206,0.045489,0.000872,0.009,136.784,10.000
Net3(),13800,0.024572,0.013614,0.001096,0.009,138.716,10.000
Net3(),14000,0.030980,0.023404,0.000758,0.012,140.959,10.000
Net3(),14200,0.063587,0.053483,0.001010,0.009,143.062,10.000
Net3(),14400,0.045967,0.037435,0.000853,0.009,145.009,10.000
Net3(),14600,0.025791,0.018449,0.000734,0.009,146.950,10.000
Net3(),14800,0.147473,0.137224,0.001025,0.009,148.860,10.000
Net3(),15000,0.132505,0.121627,0.001088,0.010,150.794,10.000
Net3(),15200,0.018604,0.010267,0.000834,0.012,153.111,10.000
Net3(),15400,0.035886,0.029098,0.000679,0.010,155.203,10.000
Net3(),15600,0.049469,0.041170,0.000830,0.009,157.137,10.000
Net3(),15800,0.026037,0.019013,0.000702,0.009,159.072,10.000
Net3(),16000,0.062295,0.056499,0.000580,0.009,160.990,10.000
Net3(),16200,0.040732,0.032380,0.000835,0.010,162.920,10.000
Net3(),16400,0.100058,0.093676,0.000638,0.012,165.240,10.000
Net3(),16600,0.078994,0.071594,0.000740,0.009,167.304,10.000
Net3(),16800,0.019231,0.012683,0.000655,0.010,169.215,10.000
Net3(),17000,0.023811,0.017900,0.000591,0.010,171.126,10.000
Net3(),17200,0.025848,0.018909,0.000694,0.010,173.044,10.000
Net3(),17400,0.069890,0.060370,0.000952,0.010,174.990,10.000
Net3(),17600,0.026349,0.020257,0.000609,0.014,177.324,10.000
Net3(),17800,0.035792,0.030357,0.000543,0.009,179.382,10.000
Net3(),18000,0.021297,0.013626,0.000767,0.010,181.333,10.000
Net3(),18200,0.015883,0.010527,0.000536,0.009,183.238,10.000
Net3(),18400,0.054125,0.047709,0.000642,0.010,185.181,10.000
Net3(),18600,0.037534,0.031836,0.000570,0.010,187.128,10.000
Net3(),18800,0.026537,0.020787,0.000575,0.016,189.471,10.000
Net3(),19000,0.032729,0.027176,0.000555,0.009,191.489,10.000
Net3(),19200,0.099976,0.094933,0.000504,0.009,193.408,10.000
Net3(),19400,0.048268,0.043013,0.000525,0.010,195.335,10.000
Net3(),19600,0.071171,0.064731,0.000644,0.010,197.269,10.000
Net3(),19800,0.012844,0.007955,0.000489,0.009,199.205,10.000
Net3(),20000,0.021385,0.016459,0.000493,0.012,201.556,10.000
Net3(),20200,0.044421,0.039595,0.000483,0.009,203.549,10.000
Net3(),20400,0.061647,0.056458,0.000519,0.009,205.491,10.000
Net3(),20600,0.034906,0.029878,0.000503,0.009,207.459,10.000
Net3(),20800,0.026926,0.020596,0.000633,0.010,209.404,10.000
Net3(),21000,0.043403,0.038626,0.000478,0.010,211.361,10.000
Net3(),21200,0.032136,0.027634,0.000450,0.016,213.795,10.000
Net3(),21400,0.307619,0.292611,0.001501,0.009,215.763,10.000
Net3(),21600,0.017779,0.013437,0.000434,0.009,217.699,10.000
Net3(),21800,0.014165,0.009660,0.000450,0.009,219.653,10.000
Net3(),22000,0.024418,0.020338,0.000408,0.009,221.590,10.000
Net3(),22200,0.022128,0.017951,0.000418,0.010,223.529,10.000
Net3(),22400,0.056823,0.052107,0.000472,0.009,225.977,10.000
Net3(),22600,0.014299,0.010519,0.000378,0.014,227.910,10.000
Net3(),22800,0.025068,0.021474,0.000359,0.009,229.844,10.000
Net3(),23000,0.015873,0.012288,0.000359,0.010,231.793,10.000
Net3(),23200,0.011017,0.007627,0.000339,0.009,233.726,10.000
Net3(),23400,0.032076,0.028066,0.000401,0.009,235.678,10.000
Net3(),23600,0.013633,0.010504,0.000313,0.009,238.146,10.000
Net3(),23800,0.010823,0.007191,0.000363,0.010,240.077,10.000
Net3(),24000,0.037605,0.032679,0.000493,0.010,242.015,10.000
Net3(),24200,0.073770,0.069234,0.000454,0.010,243.972,10.000
Net3(),24400,0.011901,0.008162,0.000374,0.009,245.901,10.000
Net3(),24600,0.020739,0.017885,0.000285,0.009,247.827,10.000
Net3(),24800,0.035092,0.031495,0.000360,0.009,250.237,10.000
Net3(),25000,0.031752,0.028261,0.000349,0.009,252.149,10.000
Net3(),25200,0.016797,0.013606,0.000319,0.010,254.080,10.000
Net3(),25400,0.055720,0.052645,0.000308,0.009,256.035,10.000
Net3(),25600,0.012755,0.009403,0.000335,0.010,257.958,10.000
Net3(),25800,0.030433,0.027593,0.000284,0.010,259.895,10.000
Net3(),26000,0.014467,0.011385,0.000308,0.009,262.347,10.000
Net3(),26200,0.044036,0.040464,0.000357,0.010,264.293,10.000
Net3(),26400,0.015781,0.012715,0.000307,0.010,266.271,10.000
Net3(),26600,0.057323,0.054193,0.000313,0.010,268.239,10.000
Net3(),26800,0.009835,0.007090,0.000275,0.009,270.229,10.000
Net3(),27000,0.018182,0.016057,0.000212,0.012,272.252,10.000
Net3(),27200,0.013354,0.010729,0.000262,0.013,274.681,10.000
Net3(),27400,0.012126,0.009976,0.000215,0.010,276.600,10.000
Net3(),27600,0.011623,0.009421,0.000220,0.010,278.605,10.000
Net3(),27800,0.017839,0.015609,0.000223,0.010,280.568,10.000
Net3(),28000,0.007257,0.004869,0.000239,0.009,282.502,10.000
Net3(),28200,0.006198,0.003983,0.000222,0.011,284.543,10.000
Net3(),28400,0.018329,0.015861,0.000247,0.009,286.861,10.000
Net3(),28600,0.013727,0.011408,0.000232,0.010,288.816,10.000
Net3(),28800,0.008700,0.006565,0.000213,0.009,290.776,10.000
Net3(),29000,0.008897,0.006803,0.000209,0.009,292.707,10.000
Net3(),29200,0.015115,0.013188,0.000193,0.009,294.629,10.000
Net3(),29400,0.008241,0.006612,0.000163,0.012,296.725,10.000
Net3(),29600,0.010935,0.009210,0.000173,0.009,299.001,10.000
Net3(),29800,0.012344,0.010361,0.000198,0.010,300.964,10.000
Net3(),30000,0.007908,0.005872,0.000204,0.009,302.887,10.000
Net3(),30200,0.012129,0.010312,0.000182,0.009,304.822,10.000
Net3(),30400,0.011640,0.009244,0.000240,0.009,306.741,10.000
Net3(),30600,0.009726,0.008045,0.000168,0.012,308.822,10.000
Net3(),30800,0.011317,0.009588,0.000173,0.009,311.103,10.000
Net3(),31000,0.009534,0.007782,0.000175,0.011,313.051,10.000
Net3(),31200,0.008558,0.006522,0.000204,0.010,314.988,10.000
Net3(),31400,0.008252,0.006344,0.000191,0.010,316.927,10.000
Net3(),31600,0.006033,0.004488,0.000155,0.010,318.841,10.000
Net3(),31800,0.007883,0.006289,0.000159,0.012,320.943,10.000
Net3(),32000,0.005976,0.004596,0.000138,0.009,323.233,10.000
Net3(),32200,0.051289,0.049765,0.000152,0.009,325.186,10.000
Net3(),32400,0.007421,0.006125,0.000130,0.009,327.140,10.000
Net3(),32600,0.008265,0.006955,0.000131,0.009,329.059,10.000
Net3(),32800,0.006955,0.005380,0.000158,0.009,330.983,10.000
Net3(),33000,0.006730,0.005557,0.000117,0.012,333.080,10.000
Net3(),33200,0.005285,0.003911,0.000137,0.010,335.379,10.000
Net3(),33400,0.006613,0.005223,0.000139,0.009,337.310,10.000
Net3(),33600,0.005384,0.003890,0.000149,0.009,339.243,10.000
Net3(),33800,0.005877,0.004667,0.000121,0.009,341.184,10.000
Net3(),34000,0.007962,0.006603,0.000136,0.009,343.104,10.000
Net3(),34200,0.006068,0.005023,0.000105,0.011,345.284,10.000
Net3(),34400,0.008775,0.007254,0.000152,0.009,347.539,10.000
Net3(),34600,0.003547,0.002272,0.000127,0.010,349.469,10.000
Net3(),34800,0.008748,0.007282,0.000147,0.009,351.399,10.000
Net3(),35000,0.006068,0.004710,0.000136,0.010,353.338,10.000
Net3(),35200,0.005777,0.004723,0.000105,0.009,355.307,10.000
Net3(),35400,0.004114,0.003029,0.000109,0.011,357.505,10.000
Net3(),35600,0.004572,0.003482,0.000109,0.010,359.719,10.000
Net3(),35800,0.004303,0.003208,0.000110,0.009,361.648,10.000
Net3(),36000,0.003337,0.002438,0.000090,0.010,363.587,10.000
Net3(),36200,0.005221,0.004012,0.000121,0.009,365.542,10.000
Net3(),36400,0.004309,0.003219,0.000109,0.009,367.488,10.000
Net3(),36600,0.005490,0.004628,0.000086,0.012,369.699,10.000
Net3(),36800,0.003685,0.002589,0.000110,0.009,371.873,10.000
Net3(),37000,0.003300,0.002427,0.000087,0.009,373.803,10.000
Net3(),37200,0.005112,0.004173,0.000094,0.009,375.755,10.000
Net3(),37400,0.004109,0.003136,0.000097,0.009,377.704,10.000
Net3(),37600,0.004226,0.003179,0.000105,0.009,379.659,10.000
Net3(),37800,0.003379,0.002510,0.000087,0.011,381.900,10.000
Net3(),38000,0.003584,0.002485,0.000110,0.010,384.078,10.000
Net3(),38200,0.004214,0.003454,0.000076,0.010,386.014,10.000
Net3(),38400,0.003224,0.002360,0.000086,0.010,387.981,10.000
Net3(),38600,0.003250,0.002253,0.000100,0.010,389.913,10.000
Net3(),38800,0.004033,0.003299,0.000073,0.010,391.855,10.000
Net3(),39000,0.003899,0.003141,0.000076,0.013,394.153,10.000
Net3(),39200,0.003209,0.002496,0.000071,0.009,396.300,10.000
Net3(),39400,0.004271,0.003253,0.000102,0.009,398.242,10.000
Net3(),39600,0.003000,0.002182,0.000082,0.011,400.157,10.000
Net3(),39800,0.002978,0.002259,0.000072,0.009,402.078,10.000
Net3(),40000,0.003446,0.002645,0.000080,0.009,404.025,10.000
Net3(),40200,0.002783,0.001958,0.000083,0.012,406.293,10.000
Net3(),40400,0.002753,0.001905,0.000085,0.009,408.375,10.000
Net3(),40600,0.002474,0.001802,0.000067,0.009,410.307,10.000
Net3(),40800,0.002692,0.001958,0.000073,0.009,412.230,10.000
Net3(),41000,0.003018,0.002244,0.000077,0.010,414.154,10.000
Net3(),41200,0.003821,0.002923,0.000090,0.009,416.126,10.000
Net3(),41400,0.002712,0.001941,0.000077,0.011,418.445,10.000
Net3(),41600,0.002507,0.001984,0.000052,0.009,420.530,10.000
Net3(),41800,0.002766,0.002015,0.000075,0.009,422.502,10.000
Net3(),42000,0.002920,0.002288,0.000063,0.009,424.443,10.000
Net3(),42200,0.003388,0.002738,0.000065,0.010,426.407,10.000
Net3(),42400,0.002952,0.002297,0.000066,0.009,428.350,10.000
Net3(),42600,0.003008,0.002383,0.000062,0.013,430.695,10.000
Net3(),42800,0.002249,0.001632,0.000062,0.009,432.706,10.000
Net3(),43000,0.002833,0.002062,0.000077,0.009,434.634,10.000
Net3(),43200,0.002197,0.001529,0.000067,0.010,436.539,10.000
Net3(),43400,0.002178,0.001433,0.000075,0.009,438.475,10.000
Net3(),43600,0.002475,0.001782,0.000069,0.009,440.395,10.000
Net3(),43800,0.001994,0.001391,0.000060,0.014,442.754,10.000
Net3(),44000,0.002025,0.001431,0.000059,0.012,444.772,10.000
Net3(),44200,0.002390,0.001836,0.000055,0.009,446.745,10.000
Net3(),44400,0.002247,0.001636,0.000061,0.009,448.679,10.000
Net3(),44600,0.002329,0.001565,0.000076,0.010,450.603,10.000
Net3(),44800,0.002180,0.001499,0.000068,0.009,452.548,10.000
Net3(),45000,0.001899,0.001310,0.000059,0.015,454.958,10.000
Net3(),45200,0.002303,0.001717,0.000059,0.009,456.908,10.000
Net3(),45400,0.002004,0.001390,0.000061,0.009,458.846,10.000
Net3(),45600,0.002198,0.001524,0.000067,0.010,460.830,10.000
Net3(),45800,0.002043,0.001468,0.000058,0.009,462.763,10.000
Net3(),46000,0.002282,0.001530,0.000075,0.009,464.686,10.000
Net3(),46200,0.002283,0.001723,0.000056,0.010,467.128,10.000
Net3(),46400,0.001827,0.001284,0.000054,0.009,469.063,10.000
Net3(),46600,0.002233,0.001630,0.000060,0.010,470.996,10.000
Net3(),46800,0.001746,0.001324,0.000042,0.009,472.945,10.000
Net3(),47000,0.002030,0.001443,0.000059,0.009,474.874,10.000
Net3(),47200,0.001761,0.001177,0.000058,0.009,476.841,10.000
Net3(),47400,0.001856,0.001340,0.000052,0.009,479.285,10.000
Net3(),47600,0.002308,0.001737,0.000057,0.009,481.195,10.000
Net3(),47800,0.002006,0.001519,0.000049,0.011,483.122,10.000
Net3(),48000,0.001893,0.001351,0.000054,0.009,485.039,10.000
Net3(),48200,0.001710,0.001168,0.000054,0.009,486.973,10.000
Net3(),48400,0.001870,0.001373,0.000050,0.009,488.897,10.000
Net3(),48600,0.001812,0.001253,0.000056,0.010,491.338,10.000
Net3(),48800,0.001695,0.001186,0.000051,0.009,493.273,10.000
Net3(),49000,0.002130,0.001630,0.000050,0.009,495.250,10.000
Net3(),49200,0.001908,0.001341,0.000057,0.009,497.185,10.000
Net3(),49400,0.001697,0.001142,0.000056,0.009,499.107,10.000
Net3(),49600,0.001832,0.001325,0.000051,0.009,501.039,10.000
Net3(),49800,0.002397,0.001885,0.000051,0.009,503.470,10.000
Net3(),50000,0.001943,0.001348,0.000060,0.010,505.434,10.000
